Id,SalePrice
1927,128135.5360005301
1928,156919.18567475764
1929,126757.22385382857
1930,121230.4959475674
1931,140669.23727728295
1932,138081.62989319692
1933,164509.632184684
1934,183092.48115439297
1935,176406.4844985334
1936,188899.53942465497
1937,184564.07526764486
1938,175053.75341888392
1939,247422.7949015318
1940,177888.40957531286
1941,177206.6065546979
1942,184170.61417733968
1943,190862.49006991705
1944,314295.5323676624
1945,377607.6015545704
1946,180068.04841154092
1947,333128.37750729686
1948,189229.25423216322
1949,238916.65915225173
1950,183736.92392474532
1951,257519.54368561727
1952,225898.8044657766
1953,165437.942057081
1954,185722.0720262533
1955,140754.69353043786
1956,319722.335786787
1957,158914.31102954395
1958,296129.6193175599
1959,139886.51476196427
1960,114188.373081584
1961,121555.53448779421
1962,94653.6436056269
1963,100661.17755618865
1964,109912.97459855594
1965,147481.05665183353
1966,147411.9058717335
1967,277717.3761713115
1968,408935.52519296703
1969,399720.00694058795
1970,430939.36709190765
1971,440625.11775703984
1972,362240.8363566983
1973,272327.5609218098
1974,298419.6752588527
1975,415132.17983998253
1976,272971.5096233136
1977,385624.91490748565
1978,376574.7556255665
1979,330254.0153097695
1980,197502.9805698586
1981,351409.8306739194
1982,229501.1647138263
1983,196354.20839388133
1984,168890.05759978318
1985,217184.3056074272
1986,220172.70454901076
1987,172732.98264247648
1988,180692.4814461069
1989,198132.82604339285
1990,210965.32796454892
1991,226587.57855298967
1992,212084.87175711445
1993,171985.67754661778
1994,256204.091299024
1995,187418.53587552437
1996,243004.43567946536
1997,286245.52728692873
1998,348547.35279911355
1999,249833.24970306735
2000,299444.4526061419
2001,258902.2489042297
2002,248479.6188769471
2003,254214.3553496961
2004,257265.92374067675
2005,217368.20550462074
2006,219991.25729714148
2007,245552.57303344936
2008,206968.0434558135
2009,190526.80876337452
2010,189400.85935599555
2011,143464.28173946365
2012,168945.62394989922
2013,182785.93234386697
2014,189994.64003182418
2015,192516.33353154932
2016,190481.88271438415
2017,200344.35700419112
2018,124075.306277648
2019,138808.2577521017
2020,110357.72362680106
2021,109823.31687413908
2022,174952.86557173566
2023,145207.27503715982
2024,230814.98119009292
2025,396743.2893199483
2026,173614.75362202126
2027,145238.2863196561
2028,160689.45798204685
2029,173192.9986306722
2030,281623.61853618996
2031,215496.95759422253
2032,235934.3241930459
2033,272220.01279122144
2034,166758.0796656478
2035,216573.21024302096
2036,187186.86353086066
2037,194068.71465923355
2038,289006.5150354249
2039,197325.69547012914
2040,363320.6499137655
2041,277645.4416646071
2042,206449.43492289595
2043,174170.28291330533
2044,181966.28739759146
2045,226831.37464791792
2046,146252.22846229927
2047,146320.0773946966
2048,137840.76704804122
2049,127669.9743376459
2050,168579.84008920565
2051,105199.58581083186
2052,136815.87555756315
2053,144795.49283746455
2054,79486.91950571313
2055,147063.83659940245
2056,134912.4648149982
2057,118633.11598645331
2058,213436.8280492766
2059,135591.1285658376
2060,169375.66945018817
2061,173069.1483885229
2062,134237.65515643242
2063,111315.17063195375
2064,141259.63217380558
2065,112798.99580015722
2066,158489.16459289117
2067,126588.82750784907
2068,125182.79429043327
2069,78473.79571665214
2070,112024.59082176219
2071,84569.98904321986
2072,123650.04000802564
2073,144195.19644245447
2074,176642.8587427086
2075,148231.20586625306
2076,118347.42803436103
2077,156324.69231730292
2078,129770.1698121719
2079,137466.06582825448
2080,115550.37131071763
2081,120144.04811977553
2082,128931.55374303102
2083,137484.4247769538
2084,114995.239630068
2085,122926.75972582401
2086,100205.78907041867
2087,126756.13494111072
2088,100834.1511903485
2089,79129.6940077542
2090,127820.2947147733
2091,118375.67953188308
2092,128145.71002911199
2093,125610.71090085337
2094,130022.21352455457
2095,147256.8965682514
2096,74866.85131079107
2097,91130.13987735171
2098,141088.47994182917
2099,66273.57305121073
2100,90516.36058752645
2101,123851.61519372507
2102,142268.7153804633
2103,103668.75298871046
2104,123340.74455349582
2105,122857.74274393724
2106,69002.78141744403
2107,234693.9467344442
2108,119623.25809366321
2109,110718.5533337218
2110,131633.98174241398
2111,148687.7585304197
2112,143259.19376803795
2113,124535.12755460387
2114,113069.39450389252
2115,168388.51698330583
2116,118468.39695323948
2117,149138.3445674348
2118,119961.79828590994
2119,109270.52305783918
2120,109068.00380636739
2121,94444.93852814431
2122,97996.85061596066
2123,87641.90028217202
2124,182507.19975146328
2125,120463.53947660662
2126,142100.90141396452
2127,145574.0507851293
2128,120110.4511079218
2129,93406.98820956032
2130,146830.63145080986
2131,146956.0926910604
2132,125083.01202246516
2133,121628.01131195498
2134,120249.1353223966
2135,96600.17340962839
2136,77906.2649288412
2137,116737.86904225609
2138,142017.0842521868
2139,155373.01148519912
2140,139848.06705706913
2141,131964.10259736466
2142,128135.01788369427
2143,140928.54040223747
2144,112786.41528797345
2145,141278.37684134726
2146,160335.7304754572
2147,174917.37004511253
2148,136240.62261523484
2149,132826.45297329154
2150,228523.98160774302
2151,120594.21002741743
2152,172992.895300037
2153,153384.84742763735
2154,107139.96656642269
2155,133401.61754761753
2156,241762.52577760868
2157,237054.0238835603
2158,232385.35308689513
2159,196971.50182419916
2160,172076.90083939678
2161,247994.66551079578
2162,412567.3992723933
2163,353987.5370561097
2164,224222.48455820384
2165,197543.74188653287
2166,148926.8481062403
2167,214481.51683782725
2168,209567.17868199796
2169,191553.78216632488
2170,218419.39310254832
2171,148881.3302306428
2172,149099.49737843475
2173,164437.3950396281
2174,231444.51711384335
2175,297107.6856430054
2176,315915.0837259774
2177,255097.89090768393
2178,201834.0599292384
2179,142577.23614094878
2180,219477.62122448877
2181,190845.26952003076
2182,217204.88218456917
2183,196732.58203660836
2184,131957.77340473203
2185,123453.82710003357
2186,147295.6010614143
2187,153842.71543358083
2188,153121.9585429914
2189,204701.17921896672
2190,80276.81335789143
2191,82125.36274502988
2192,86084.11775787291
2193,99120.40407770689
2194,104002.50102693946
2195,110674.833679147
2196,105743.44389037172
2197,114930.57409437218
2198,150357.5491347262
2199,177331.6920005029
2200,145129.96526821048
2201,134536.99628529898
2202,188970.0134857972
2203,167857.5632331522
2204,199340.71616125418
2205,131382.69939265228
2206,148902.18201324032
2207,190656.50348781847
2208,244480.83930125542
2209,217124.86315051693
2210,114897.18660646083
2211,109363.28728763557
2212,108239.12619513643
2213,100506.01928770225
2214,129277.20147205878
2215,106419.76600047936
2216,144346.82421318593
2217,68576.71067220328
2218,73484.58091999365
2219,68752.66354768451
2220,75314.7365610956
2221,291069.01092534297
2222,249739.3806320745
2223,276639.3411150121
2224,194416.25060292595
2225,128872.8024423967
2226,180124.04037520633
2227,193233.62881891496
2228,258272.09185102044
2229,241295.81548057767
2230,148233.43012853706
2231,205917.7120205814
2232,177012.94289703653
2233,177373.61985737857
2234,229184.88005680183
2235,199600.6804910858
2236,299361.172739839
2237,360039.875678882
2238,198623.18385975334
2239,115902.47685253066
2240,160348.0089552287
2241,147887.2976616355
2242,129440.47249666529
2243,124728.45558963732
2244,93859.75849520201
2245,89681.6039638669
2246,142450.80202444195
2247,104260.19976135308
2248,128841.529636652
2249,124126.5180398557
2250,128606.65712104803
2251,110179.45069915942
2252,172723.63774594315
2253,144729.6092157141
2254,165426.28245295337
2255,191926.26688374544
2256,178471.1270872338
2257,205626.1662957856
2258,165591.55054664984
2259,177525.9891960657
2260,163814.37585658944
2261,170869.61309015797
2262,187706.62937088194
2263,334285.63844631606
2264,455397.9950369096
2265,168249.2413195653
2266,303464.09051979607
2267,386840.341381052
2268,370664.4442258429
2269,159226.24340702637
2270,175501.16174822976
2271,230090.32992514764
2272,192343.50410284474
2273,169629.39412929447
2274,181365.9057033166
2275,165331.60858855757
2276,191657.049494455
2277,188318.5723772831
2278,149427.4846395523
2279,119256.46534707688
2280,122069.86329861483
2281,163771.3828084955
2282,177721.02565823426
2283,101357.53470904847
2284,106910.49003445049
2285,143955.1561277381
2286,125711.21028977023
2287,340936.4523180652
2288,259234.28197041096
2289,408317.35067490174
2290,436281.48382931115
2291,299334.3289197681
2292,411646.18945041345
2293,431106.2578455
2294,415437.4028901964
2295,444295.860656042
2296,287296.84924987634
2297,289639.70821504295
2298,314517.80305825424
2299,381141.2026022513
2300,326401.83206868294
2301,248188.57760490116
2302,245290.26952612126
2303,237909.63496051525
2304,243145.8015085765
2305,184884.63570526245
2306,185872.51190403773
2307,186718.20742084231
2308,230038.9537047259
2309,288866.2106734682
2310,196226.31687975102
2311,198611.78244477452
2312,182510.04022884407
2313,177653.03381142777
2314,166410.24622487093
2315,172109.23722887388
2316,182284.24902908408
2317,188745.32940374772
2318,177868.68544942926
2319,176419.3088523597
2320,182848.2066138148
2321,245008.17361247033
2322,167161.56894155004
2323,182081.0768578417
2324,174257.99661549358
2325,221077.22267443524
2326,170143.36905280687
2327,209802.1106687972
2328,223872.5647565819
2329,189094.1836166282
2330,179798.355427225
2331,380614.01894134947
2332,417725.0204074062
2333,326504.5763724901
2334,266757.83400546975
2335,246715.57822951913
2336,330587.85618795635
2337,211112.75194086487
2338,294798.91780937323
2339,231390.6552828015
2340,394033.9814217085
2341,227741.9394987118
2342,236807.26847336226
2343,225069.87409659362
2344,232395.59339889477
2345,237866.30441843017
2346,207588.85841297873
2347,198132.58685006265
2348,236080.9493068545
2349,168289.46551849766
2350,263069.1720792892
2351,251984.62331003245
2352,253298.32673461924
2353,218255.9013528093
2354,127775.22931597527
2355,144576.3529212881
2356,148793.8811410587
2357,193578.4282494936
2358,194532.38261504186
2359,121193.95499466338
2360,119157.19566164693
2361,142340.88881151564
2362,275959.18514297355
2363,137022.33732072965
2364,157609.19100351806
2365,223597.79178501
2366,176672.0113594686
2367,230626.68672963083
2368,211993.0326948969
2369,220078.88919847063
2370,170865.20785425216
2371,172435.92094207735
2372,189981.63158097648
2373,272347.84626390407
2374,290032.44111573
2375,244199.00209924937
2376,300544.4962204822
2377,328992.8608419098
2378,146631.4298147032
2379,193552.99532019245
2380,146182.88335157136
2381,169047.5801214849
2382,179755.36313613044
2383,202996.90075320026
2384,233042.7089365708
2385,164702.41007592503
2386,140905.75608703183
2387,136497.74232500212
2388,92688.02581039479
2389,123852.2646493285
2390,147871.2762651699
2391,133732.96651773737
2392,116461.8975877502
2393,169057.5418896761
2394,146955.2846202434
2395,202390.68403385556
2396,148577.94396165165
2397,212389.30772882391
2398,124945.02977921077
2399,66233.65248847174
2400,66091.3222164102
2401,109021.86720728315
2402,139111.4593991678
2403,130814.46561566356
2404,150764.89524944362
2405,160596.74082074195
2406,142417.81020548864
2407,124742.5372478521
2408,140675.91487709887
2409,130160.25270236911
2410,159102.6836219574
2411,124680.45853586771
2412,160812.82085761396
2413,132952.3516728435
2414,132270.98430458776
2415,124557.8111182143
2416,120556.43391318327
2417,127037.60578301673
2418,128017.8566641461
2419,123689.50352380323
2420,127707.46055138158
2421,144751.28298147052
2422,113531.40582107054
2423,124750.4292199893
2424,149748.38687832173
2425,164401.61693119255
2426,133793.86357730618
2427,134957.6381375022
2428,170571.1859506709
2429,123400.37185569268
2430,127673.32747721346
2431,118537.49682458091
2432,139945.4944817219
2433,142718.68199142566
2434,143377.19687117607
2435,150750.75704307645
2436,107242.73148400198
2437,108235.21852169784
2438,125496.61979773123
2439,113829.34264835947
2440,122241.4972579569
2441,97943.95012192929
2442,94369.48649602981
2443,115783.9202154519
2444,126734.46144187493
2445,82909.62269096468
2446,123938.00006441967
2447,181758.73305373706
2448,137054.65398446345
2449,103901.78118318898
2450,146709.76367906953
2451,129454.57630977272
2452,213926.2481910833
2453,99728.90263409744
2454,117683.50285541543
2455,116207.41409285682
2456,136492.56310795964
2457,123281.77393799894
2458,106452.7143485992
2459,106490.68012836199
2460,139785.33588407096
2461,122678.9824816772
2462,143063.0079482985
2463,126067.14580754814
2464,158878.05534960894
2465,130872.65063557001
2466,110998.37646442834
2467,153436.8238285
2468,75749.24271228924
2469,83073.35985966674
2470,188650.14837077243
2471,199624.01778557134
2472,161029.16649481075
2473,121055.0438490598
2474,90730.68440523981
2475,227377.4164738503
2476,115559.98080199391
2477,130386.18949943063
2478,154630.2604970475
2479,105236.03785958004
2480,140127.90270550572
2481,114550.27875080232
2482,135331.90013629166
2483,115332.85287842162
2484,127142.18042112584
2485,132452.50829117233
2486,155996.95742685455
2487,170272.1299621348
2488,156920.40169484375
2489,143690.88814294102
2490,145421.10335159558
2491,84884.84980872119
2492,186260.85754925627
2493,141405.60358842867
2494,164936.34587546985
2495,90211.0122375501
2496,236107.22668516464
2497,142742.1360151641
2498,110938.39850058008
2499,86535.95265348814
2500,126238.93782843697
2501,138674.22522311303
2502,145075.44702769147
2503,100875.88157479769
2504,189473.9216497603
2505,216982.12844921922
2506,247668.77078665918
2507,322855.0142420829
2508,253179.83198590946
2509,216618.63356646337
2510,225396.78998936436
2511,179159.39382263008
2512,210918.68406622275
2513,212821.8707531948
2514,215978.36954150817
2515,149044.29396485796
2516,160416.26537047973
2517,137190.1890802519
2518,147316.74580121052
2519,215635.64364746655
2520,208330.39198011011
2521,185844.10623938096
2522,216520.0964449647
2523,128107.11287566996
2524,135218.96824356247
2525,150417.97060808114
2526,140916.34259950803
2527,112086.30476636277
2528,123802.32486525134
2529,136457.4870320969
2530,116984.33291025263
2531,266357.65118172445
2532,227326.12860121287
2533,193699.87325943838
2534,231853.21758172204
2535,311430.08962795907
2536,229225.67477771203
2537,211926.45286373506
2538,181794.49982268683
2539,188084.57481530585
2540,173572.14946777266
2541,178386.9149152962
2542,163715.53605290467
2543,133894.4854188637
2544,125800.68435001824
2545,133411.45504171983
2546,135798.509758942
2547,134588.54808641726
2548,151550.61036614826
2549,157281.97594877015
2550,413780.5122384163
2551,141749.151848319
2552,124248.36507563348
2553,78200.0620217474
2554,121528.43393713587
2555,107930.70348456716
2556,92642.00133054519
2557,119030.34458472404
2558,162328.57896731776
2559,145696.72120841473
2560,136279.4612624164
2561,143831.6393561266
2562,125476.90906144849
2563,153237.3005319545
2564,181867.89744052725
2565,133157.2624375786
2566,173811.3206662216
2567,140131.3643576809
2568,201574.85728171613
2569,205788.31146834875
2570,114626.67520702361
2571,190023.87312560817
2572,151784.27369617164
2573,245574.1258346203
2574,256944.04750571778
2575,124942.45943351183
2576,128584.55403452815
2577,158689.7878561902
2578,88479.49327867468
2579,74673.48745817637
2580,130015.03886943491
2581,133053.85030270266
2582,113613.70990116008
2583,278014.729934714
2584,165255.58392805402
2585,168283.8752926407
2586,213512.7177099354
2587,193584.14518884
2588,148848.3389379256
2589,146803.55208193816
2590,208152.87395824463
2591,214959.39683539473
2592,220113.84865830434
2593,248043.18232431368
2594,184263.42797358517
2595,182726.50953144842
2596,332970.0637752866
2597,169691.54933266487
2598,283903.9675500141
2599,298549.86953478825
2600,124101.92141998543
2601,141368.53762277373
2602,79814.55530733558
2603,89993.99970308693
2604,85054.31244357489
2605,79541.6299482084
2606,147654.83414996613
2607,184213.56253014406
2608,196577.28768831337
2609,166021.26182204453
2610,112214.70262432344
2611,143293.34121109854
2612,151428.59523285506
2613,134739.3990453564
2614,132986.9240727117
2615,148365.73543545103
2616,141465.50371376614
2617,167348.57353605572
2618,189775.91102565487
2619,207952.74751052345
2620,186243.28404280214
2621,177461.1279058477
2622,188836.2694343224
2623,252140.04464073142
2624,300563.0440953267
2625,334559.9868156291
2626,171637.13219017672
2627,157209.11888819293
2628,451557.8283500978
2629,457698.7495320695
2630,340005.2632592667
2631,454908.95162507007
2632,447549.50447595806
2633,328187.1893521991
2634,411363.70705112134
2635,158018.89954461274
2636,182029.0905741267
2637,168467.96766261774
2638,271894.95751395304
2639,189452.50239883002
2640,160104.23671512128
2641,105922.37868311923
2642,175349.53973666165
2643,99584.7526425964
2644,133601.40396776953
2645,101420.55293613902
2646,92652.81716044959
2647,99295.90407040542
2648,143620.02637933637
2649,145181.44062033732
2650,147896.8131420298
2651,147469.16625815147
2652,426930.03479529946
2653,246877.60469697503
2654,248397.64066384028
2655,383458.7555036302
2656,307641.6528317509
2657,343423.800394976
2658,275531.70111562975
2659,303572.89865812415
2660,330711.26965259906
2661,350518.67566897185
2662,358369.88463694206
2663,281075.150483745
2664,271891.7305566139
2665,327769.0671222763
2666,288728.82484504156
2667,168058.68174475688
2668,177662.33191198122
2669,177918.39081567441
2670,284844.5274618511
2671,177998.5336925116
2672,191786.5393744942
2673,211441.52133249707
2674,192785.38814407797
2675,165609.90914169408
2676,185190.85562567238
2677,196874.58941197157
2678,265131.5073982377
2679,264642.5113655128
2680,268169.66701887496
2681,418972.0410161255
2682,344031.89743223804
2683,459560.08015690034
2684,318198.3299497194
2685,351051.23915060074
2686,268764.1580030887
2687,319597.48208632047
2688,226863.95845746525
2689,199514.6531553654
2690,425383.07422454987
2691,177456.99090724354
2692,134380.64701423442
2693,192441.94145472115
2694,132663.63582657903
2695,190359.15540361564
2696,180432.7933274451
2697,186699.09297016892
2698,195764.65986777592
2699,178372.5712764912
2700,160929.43060949896
2701,151149.2666892231
2702,108384.08466477979
2703,125084.74171744332
2704,136414.0732350431
2705,119817.71098896512
2706,113892.4830953525
2707,130226.6910656886
2708,132432.05066483482
2709,99546.4611000445
2710,129810.49159611782
2711,286648.2319019776
2712,382129.92147726356
2713,165450.95772772707
2714,154591.78378880996
2715,171718.31583158034
2716,151544.82677367478
2717,178398.2717702968
2718,229726.44339466337
2719,156055.77687670224
2720,171651.47394475923
2721,140813.1367357326
2722,159196.24138448297
2723,151038.43213201387
2724,133462.19816954693
2725,135415.74531760876
2726,147872.19822919648
2727,171474.9641243905
2728,165517.65747168
2729,151111.05429228544
2730,153478.10777203375
2731,119048.14918726368
2732,123311.80147730341
2733,159319.29794007645
2734,151258.92016994095
